industry,product_id,handle,source_tag
urgent-care,8695976231128,sterile-butterfly-adhesive-bandages-1-2-x-2-3-4-large,industry:urgent-care
clinics-doctors-offices,8695976263896,sterile-sheer-adhesive-bandages-2-x-4,industry:clinic
home-health,8695976263896,sterile-sheer-adhesive-bandages-2-x-4,industry:home-care
urgent-care,8695976263896,sterile-sheer-adhesive-bandages-2-x-4,industry:urgent-care
clinics-doctors-offices,8695976296664,sterile-plastic-adhesive-bandages-5-8-x-2-1-4,industry:clinic
home-health,8695976296664,sterile-plastic-adhesive-bandages-5-8-x-2-1-4,industry:home-care
urgent-care,8695976296664,sterile-plastic-adhesive-bandages-5-8-x-2-1-4,industry:urgent-care
clinics-doctors-offices,8695976394968,sterile-super-flex-foam-adhesive-bandages-1-x-3,industry:clinic
home-health,8695976394968,sterile-super-flex-foam-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695976394968,sterile-super-flex-foam-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695976427736,sterile-lightweight-flexible-fabric-adhesive-bandages-1-3-4-x-2,industry:clinic
home-health,8695976427736,sterile-lightweight-flexible-fabric-adhesive-bandages-1-3-4-x-2,industry:home-care
urgent-care,8695976427736,sterile-lightweight-flexible-fabric-adhesive-bandages-1-3-4-x-2,industry:urgent-care
clinics-doctors-offices,8695976460504,sterile-metal-detectable-lightweight-fabric-adhesive-bandages-1-3-4-x-3-blue,industry:clinic
home-health,8695976460504,sterile-metal-detectable-lightweight-fabric-adhesive-bandages-1-3-4-x-3-blue,industry:home-care
urgent-care,8695976460504,sterile-metal-detectable-lightweight-fabric-adhesive-bandages-1-3-4-x-3-blue,industry:urgent-care
clinics-doctors-offices,8695976493272,design-series-jungle-safari-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:clinic
urgent-care,8695976493272,design-series-jungle-safari-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695976526040,design-series-glitter-stars-with-stat-strip-technology-3-4-x-3,industry:clinic
urgent-care,8695976526040,design-series-glitter-stars-with-stat-strip-technology-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695976558808,sterile-heavyweight-flexible-fabric-adhesive-bandages-1-1-2-x-3,industry:clinic
home-health,8695976558808,sterile-heavyweight-flexible-fabric-adhesive-bandages-1-1-2-x-3,industry:home-care
urgent-care,8695976558808,sterile-heavyweight-flexible-fabric-adhesive-bandages-1-1-2-x-3,industry:urgent-care
clinics-doctors-offices,8695976591576,sterile-clear-adhesive-bandages-1-x-3,industry:clinic
home-health,8695976591576,sterile-clear-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695976591576,sterile-clear-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695976624344,sterile-soft-flexible-fabric-adhesive-bandages-7-8-x-1-1-4,industry:clinic
home-health,8695976624344,sterile-soft-flexible-fabric-adhesive-bandages-7-8-x-1-1-4,industry:home-care
urgent-care,8695976624344,sterile-soft-flexible-fabric-adhesive-bandages-7-8-x-1-1-4,industry:urgent-care
clinics-doctors-offices,8695976657112,sterile-waterseal-adhesive-bandages-3-1-32-x-2-3-4,industry:clinic
home-health,8695976657112,sterile-waterseal-adhesive-bandages-3-1-32-x-2-3-4,industry:home-care
urgent-care,8695976657112,sterile-waterseal-adhesive-bandages-3-1-32-x-2-3-4,industry:urgent-care
clinics-doctors-offices,8695976689880,sterile-sheer-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695976689880,sterile-sheer-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695976689880,sterile-sheer-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695976755416,sterile-lightweight-flexible-fabric-adhesive-bandages-1-1-2-x-3-blue,industry:clinic
home-health,8695976755416,sterile-lightweight-flexible-fabric-adhesive-bandages-1-1-2-x-3-blue,industry:home-care
urgent-care,8695976755416,sterile-lightweight-flexible-fabric-adhesive-bandages-1-1-2-x-3-blue,industry:urgent-care
clinics-doctors-offices,8695976788184,sterile-plastic-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695976788184,sterile-plastic-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695976788184,sterile-plastic-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695976820952,sterile-heavyweight-flexible-fabric-adhesive-bandages-2-x-3,industry:clinic
home-health,8695976820952,sterile-heavyweight-flexible-fabric-adhesive-bandages-2-x-3,industry:home-care
urgent-care,8695976820952,sterile-heavyweight-flexible-fabric-adhesive-bandages-2-x-3,industry:urgent-care
clinics-doctors-offices,8695976853720,sterile-wound-closure-strip-1-4-x-1-1-2,industry:clinic
home-health,8695976853720,sterile-wound-closure-strip-1-4-x-1-1-2,industry:home-care
urgent-care,8695976853720,sterile-wound-closure-strip-1-4-x-1-1-2,industry:urgent-care
clinics-doctors-offices,8695976886488,sterile-wound-closure-strips-1-2-x-4,industry:clinic
home-health,8695976886488,sterile-wound-closure-strips-1-2-x-4,industry:home-care
urgent-care,8695976886488,sterile-wound-closure-strips-1-2-x-4,industry:urgent-care
clinics-doctors-offices,8695976919256,sterile-sensitive-skin-adhesive-bandages-1-x-3,industry:clinic
home-health,8695976919256,sterile-sensitive-skin-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695976919256,sterile-sensitive-skin-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695976952024,pj-masks-stat-strip-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695976952024,pj-masks-stat-strip-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695976952024,pj-masks-stat-strip-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695976984792,sterile-heavyweight-flexible-fabric-adhesive-bandages-1-x-3,industry:clinic
home-health,8695976984792,sterile-heavyweight-flexible-fabric-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695976984792,sterile-heavyweight-flexible-fabric-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695977083096,design-series-glitter-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:clinic
urgent-care,8695977083096,design-series-glitter-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695977148632,sterile-tricot-adhesive-bandages-1-x-3,industry:clinic
home-health,8695977148632,sterile-tricot-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695977148632,sterile-tricot-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695977181400,sterile-soft-flexible-fabric-adhesive-bandages-1-3-4-x-3,industry:clinic
home-health,8695977181400,sterile-soft-flexible-fabric-adhesive-bandages-1-3-4-x-3,industry:home-care
urgent-care,8695977181400,sterile-soft-flexible-fabric-adhesive-bandages-1-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695977246936,sterile-lightweight-flexible-fabric-adhesive-bandages-1-3-4-x-3,industry:clinic
home-health,8695977246936,sterile-lightweight-flexible-fabric-adhesive-bandages-1-3-4-x-3,industry:home-care
urgent-care,8695977246936,sterile-lightweight-flexible-fabric-adhesive-bandages-1-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695977279704,design-series-neon-adhesive-bandages-with-stat-strip-technology-x-3,industry:clinic
urgent-care,8695977279704,design-series-neon-adhesive-bandages-with-stat-strip-technology-x-3,industry:urgent-care
clinics-doctors-offices,8695977345240,sterile-heavyweight-flex-adhesive-bandages-1-3-4-x-2,industry:clinic
home-health,8695977345240,sterile-heavyweight-flex-adhesive-bandages-1-3-4-x-2,industry:home-care
urgent-care,8695977345240,sterile-heavyweight-flex-adhesive-bandages-1-3-4-x-2,industry:urgent-care
clinics-doctors-offices,8695977378008,design-series-planet-and-stars-adhesive-bandages-with-stat-strip-technology-x-3,industry:clinic
urgent-care,8695977378008,design-series-planet-and-stars-adhesive-bandages-with-stat-strip-technology-x-3,industry:urgent-care
clinics-doctors-offices,8695977443544,ouch-essentials-kiddo-care-adhesive-bandage-kit,industry:clinic
home-health,8695977443544,ouch-essentials-kiddo-care-adhesive-bandage-kit,industry:home-care
urgent-care,8695977443544,ouch-essentials-kiddo-care-adhesive-bandage-kit,industry:urgent-care
clinics-doctors-offices,8695977476312,play-doh-stat-strip-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695977476312,play-doh-stat-strip-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695977476312,play-doh-stat-strip-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695977541848,sterile-wound-closure-strip-1-x-4,industry:clinic
home-health,8695977541848,sterile-wound-closure-strip-1-x-4,industry:home-care
urgent-care,8695977541848,sterile-wound-closure-strip-1-x-4,industry:urgent-care
clinics-doctors-offices,8695977574616,avengers-stat-strip-adhesive-bandages-3-4-x-3,industry:clinic
urgent-care,8695977574616,avengers-stat-strip-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695977705688,sterile-soft-flexible-fabric-adhesive-bandages-2-7-8-x-3,industry:clinic
home-health,8695977705688,sterile-soft-flexible-fabric-adhesive-bandages-2-7-8-x-3,industry:home-care
urgent-care,8695977705688,sterile-soft-flexible-fabric-adhesive-bandages-2-7-8-x-3,industry:urgent-care
clinics-doctors-offices,8695977803992,sterile-soft-flexible-fabric-adhesive-bandages-1-1-2-x-3,industry:clinic
home-health,8695977803992,sterile-soft-flexible-fabric-adhesive-bandages-1-1-2-x-3,industry:home-care
urgent-care,8695977803992,sterile-soft-flexible-fabric-adhesive-bandages-1-1-2-x-3,industry:urgent-care
clinics-doctors-offices,8695977902296,scooby-doo-stat-strip-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695977902296,scooby-doo-stat-strip-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695977902296,scooby-doo-stat-strip-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695977935064,sterile-heavyweight-flex-adhesive-bandages-2-x-3,industry:clinic
home-health,8695977935064,sterile-heavyweight-flex-adhesive-bandages-2-x-3,industry:home-care
urgent-care,8695977935064,sterile-heavyweight-flex-adhesive-bandages-2-x-3,industry:urgent-care
clinics-doctors-offices,8695978000600,sterile-soft-flexible-fabric-adhesive-bandages-1-3-4-x-2,industry:clinic
home-health,8695978000600,sterile-soft-flexible-fabric-adhesive-bandages-1-3-4-x-2,industry:home-care
urgent-care,8695978000600,sterile-soft-flexible-fabric-adhesive-bandages-1-3-4-x-2,industry:urgent-care
clinics-doctors-offices,8695978066136,sterile-plastic-adhesive-bandages-2-x-3,industry:clinic
home-health,8695978066136,sterile-plastic-adhesive-bandages-2-x-3,industry:home-care
urgent-care,8695978066136,sterile-plastic-adhesive-bandages-2-x-3,industry:urgent-care
clinics-doctors-offices,8695978098904,sterile-clifford-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:clinic
home-health,8695978098904,sterile-clifford-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:home-care
urgent-care,8695978098904,sterile-clifford-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695978131672,sterile-sheer-adhesive-bandages-1-x-3,industry:clinic
home-health,8695978131672,sterile-sheer-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695978131672,sterile-sheer-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695978164440,sterile-soft-flexible-fabric-adhesive-bandages-1-1-2-x-2-9-16,industry:clinic
home-health,8695978164440,sterile-soft-flexible-fabric-adhesive-bandages-1-1-2-x-2-9-16,industry:home-care
urgent-care,8695978164440,sterile-soft-flexible-fabric-adhesive-bandages-1-1-2-x-2-9-16,industry:urgent-care
clinics-doctors-offices,8695978197208,sterile-lightweight-flexible-fabric-adhesive-bandages-2-x-3,industry:clinic
home-health,8695978197208,sterile-lightweight-flexible-fabric-adhesive-bandages-2-x-3,industry:home-care
urgent-care,8695978197208,sterile-lightweight-flexible-fabric-adhesive-bandages-2-x-3,industry:urgent-care
clinics-doctors-offices,8695978262744,teen-titans-stat-strip-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695978262744,teen-titans-stat-strip-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695978262744,teen-titans-stat-strip-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695978328280,sterile-metal-detectable-plastic-adhesive-bandages-1-x-3-blue,industry:clinic
home-health,8695978328280,sterile-metal-detectable-plastic-adhesive-bandages-1-x-3-blue,industry:home-care
urgent-care,8695978328280,sterile-metal-detectable-plastic-adhesive-bandages-1-x-3-blue,industry:urgent-care
clinics-doctors-offices,8695978361048,sterile-waterseal-adhesive-bandages-1-x-3-tan,industry:clinic
home-health,8695978361048,sterile-waterseal-adhesive-bandages-1-x-3-tan,industry:home-care
urgent-care,8695978361048,sterile-waterseal-adhesive-bandages-1-x-3-tan,industry:urgent-care
clinics-doctors-offices,8695978426584,sterile-looney-tunes-adhesive-bandages-7-8,industry:clinic
home-health,8695978426584,sterile-looney-tunes-adhesive-bandages-7-8,industry:home-care
urgent-care,8695978426584,sterile-looney-tunes-adhesive-bandages-7-8,industry:urgent-care
clinics-doctors-offices,8695978492120,sterile-sheer-adhesive-bandages,industry:clinic
home-health,8695978492120,sterile-sheer-adhesive-bandages,industry:home-care
urgent-care,8695978492120,sterile-sheer-adhesive-bandages,industry:urgent-care
clinics-doctors-offices,8695978557656,sterile-plastic-adhesive-bandages-1-1-2-x-1-1-2,industry:clinic
home-health,8695978557656,sterile-plastic-adhesive-bandages-1-1-2-x-1-1-2,industry:home-care
urgent-care,8695978557656,sterile-plastic-adhesive-bandages-1-1-2-x-1-1-2,industry:urgent-care
clinics-doctors-offices,8695978590424,sterile-clear-adhesive-bandages-1-1-2-x-1-1-2,industry:clinic
home-health,8695978590424,sterile-clear-adhesive-bandages-1-1-2-x-1-1-2,industry:home-care
urgent-care,8695978590424,sterile-clear-adhesive-bandages-1-1-2-x-1-1-2,industry:urgent-care
clinics-doctors-offices,8695978655960,design-series-fun-emojis-adhesive-bandages-with-stat-strip-technology-x-3,industry:clinic
urgent-care,8695978655960,design-series-fun-emojis-adhesive-bandages-with-stat-strip-technology-x-3,industry:urgent-care
clinics-doctors-offices,8695978688728,power-rangers-stat-strip-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695978688728,power-rangers-stat-strip-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695978688728,power-rangers-stat-strip-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695978721496,looney-tunes-stat-strip-adhesive-bandages-3-4-x-3,industry:clinic
home-health,8695978721496,looney-tunes-stat-strip-adhesive-bandages-3-4-x-3,industry:home-care
urgent-care,8695978721496,looney-tunes-stat-strip-adhesive-bandages-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695978754264,sterile-lightweight-flexible-fabric-adhesive-bandages-1-x-3,industry:clinic
home-health,8695978754264,sterile-lightweight-flexible-fabric-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695978754264,sterile-lightweight-flexible-fabric-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695978787032,sterile-lightweight-flexible-fabric-adhesive-bandages,industry:clinic
home-health,8695978787032,sterile-lightweight-flexible-fabric-adhesive-bandages,industry:home-care
urgent-care,8695978787032,sterile-lightweight-flexible-fabric-adhesive-bandages,industry:urgent-care
clinics-doctors-offices,8695978819800,sterile-soft-flexible-fabric-adhesive-bandages-7-8,industry:clinic
home-health,8695978819800,sterile-soft-flexible-fabric-adhesive-bandages-7-8,industry:home-care
urgent-care,8695978819800,sterile-soft-flexible-fabric-adhesive-bandages-7-8,industry:urgent-care
clinics-doctors-offices,8695978852568,design-series-camo-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:clinic
urgent-care,8695978852568,design-series-camo-adhesive-bandages-with-stat-strip-technology-3-4-x-3,industry:urgent-care
clinics-doctors-offices,8695978885336,sterile-lightweight-flex-metal-detectable-adhesive-bandages-1-x-3,industry:clinic
home-health,8695978885336,sterile-lightweight-flex-metal-detectable-adhesive-bandages-1-x-3,industry:home-care
urgent-care,8695978885336,sterile-lightweight-flex-metal-detectable-adhesive-bandages-1-x-3,industry:urgent-care
clinics-doctors-offices,8695978918104,sterile-metal-detectable-lightweight-fabric-adhesive-bandages-1-1-2-x-3-blue,industry:clinic
home-health,8695978918104,sterile-metal-detectable-lightweight-fabric-adhesive-bandages-1-1-2-x-3-blue,industry:home-care
urgent-care,8695978918104,sterile-metal-detectable-lightweight-fabric-adhesive-bandages-1-1-2-x-3-blue,industry:urgent-care
clinics-doctors-offices,8695978950872,sterile-lightweight-flexible-fabric-adhesive-bandages-1-x-3-blue,industry:clinic
home-health,8695978950872,sterile-lightweight-flexible-fabric-adhesive-bandages-1-x-3-blue,industry:home-care
urgent-care,8695978950872,sterile-lightweight-flexible-fabric-adhesive-bandages-1-x-3-blue,industry:urgent-care
clinics-doctors-offices,8695978983640,sterile-plastic-adhesive-bandages-2-x-4-xl,industry:clinic
home-health,8695978983640,sterile-plastic-adhesive-bandages-2-x-4-xl,industry:home-care
urgent-care,8695978983640,sterile-plastic-adhesive-bandages-2-x-4-xl,industry:urgent-care
clinics-doctors-offices,8695979081944,sterile-sheer-adhesive-bandages-2-x-4-xl,industry:clinic
home-health,8695979081944,sterile-sheer-adhesive-bandages-2-x-4-xl,industry:home-care
urgent-care,8695979081944,sterile-sheer-adhesive-bandages-2-x-4-xl,industry:urgent-care
clinics-doctors-offices,8695979114712,sterile-plastic-adhesive-bandages-1-x-3,industry:clinic
